"Conta_Total","Gorjeta","Genero","Fumante","Dia","Horario","Tamanho_Mesa","Avaliacao_Servico","Possui_Criancas","Percentual_Esperado_Gorjeta"
20.55,3.71,"Feminino","Nao","Dom","Jantar",2,5,"Nao",0.1846
39.48,7.56,"Feminino","Nao","Sab","Jantar",2,2,"Nao",0.1862
25.75,3.96,"Feminino","Nao","Qui","Jantar",3,3,"Sim",0.1807
15.38,5.17,"Masculino","Sim","Sex","Jantar",2,5,"Nao",0.2381
11.24,2.38,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.1101
26.42,5.45,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.2277
21.01,4.47,"Masculino","Nao","Sab","Almoco",3,4,"Sim",0.2187
17.06,2.22,"Masculino","Nao","Sab","Almoco",2,5,"Sim",0.1116
15.17,3.03,"Masculino","Nao","Sab","Jantar",2,3,"Sim",0.136
24.77,6.08,"Masculino","Sim","Qui","Jantar",3,5,"Nao",0.2374
32.17,7.1,"Masculino","Nao","Sex","Jantar",5,3,"Nao",0.2158
73.03,14.89,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.186
5,1.89,"Feminino","Nao","Sex","Almoco",3,3,"Nao",0.2088
57.54,8.68,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.1343
18.78,4.05,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.2181
23.56,6.25,"Masculino","Nao","Sab","Jantar",3,5,"Nao",0.2252
44.96,7.99,"Feminino","Nao","Qui","Jantar",2,4,"Sim",0.1664
19.36,4.58,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.2034
31.44,6.69,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.2269
8.45,2.19,"Masculino","Sim","Sab","Jantar",1,2,"Nao",0.2459
19.62,2.93,"Masculino","Nao","Qui","Jantar",3,3,"Nao",0.1794
11.76,3.07,"Feminino","Nao","Qui","Jantar",4,2,"Nao",0.2151
25.51,3.63,"Masculino","Sim","Sab","Jantar",5,4,"Nao",0.1366
32.27,5.69,"Masculino","Sim","Dom","Jantar",2,2,"Sim",0.1691
61.77,13.88,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.2187
24.45,3.44,"Feminino","Nao","Sab","Almoco",4,2,"Nao",0.1653
17.77,3.58,"Masculino","Sim","Sab","Almoco",2,5,"Nao",0.1672
14.98,3.05,"Feminino","Nao","Sab","Jantar",4,4,"Nao",0.2392
16.34,2.24,"Feminino","Nao","Qui","Jantar",3,4,"Nao",0.1691
41.05,6.11,"Masculino","Sim","Sex","Jantar",3,4,"Nao",0.1631
17.87,3.52,"Masculino","Sim","Sab","Jantar",5,2,"Nao",0.2074
13,2.78,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.1662
16.18,2.66,"Masculino","Nao","Sab","Jantar",6,3,"Nao",0.1442
13.9,2.52,"Masculino","Nao","Qui","Almoco",2,2,"Sim",0.1697
14.42,0.99,"Feminino","Nao","Dom","Jantar",4,1,"Nao",0.1379
31.75,5.54,"Feminino","Nao","Sab","Jantar",2,3,"Nao",0.1795
22.68,3.53,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.1361
23.92,5.3,"Feminino","Nao","Sex","Jantar",2,4,"Nao",0.2131
22.16,4.46,"Feminino","Sim","Sex","Jantar",2,5,"Nao",0.1897
25.75,4.75,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1852
28.48,4,"Feminino","Nao","Dom","Almoco",2,5,"Nao",0.1102
21.36,6.97,"Feminino","Nao","Dom","Jantar",2,5,"Nao",0.2382
18.18,3.76,"Feminino","Nao","Sab","Almoco",3,2,"Nao",0.1911
38.7,3.78,"Masculino","Sim","Sex","Almoco",2,4,"Nao",0.1139
15.26,3.68,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.2031
17.46,3.76,"Masculino","Nao","Sab","Almoco",6,4,"Nao",0.1962
27.54,4.26,"Masculino","Nao","Sab","Almoco",2,5,"Nao",0.1124
21.3,5.44,"Masculino","Sim","Sab","Jantar",4,2,"Nao",0.243
13.29,2.53,"Masculino","Nao","Sex","Jantar",2,5,"Nao",0.1306
31.23,6.69,"Feminino","Nao","Sab","Jantar",1,3,"Sim",0.2169
15.79,2.56,"Masculino","Sim","Qui","Jantar",4,4,"Nao",0.1958
53.05,8.68,"Feminino","Nao","Sab","Almoco",5,5,"Nao",0.1512
9.46,0.5,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.1349
35.09,5.72,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.1516
22.72,4.58,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.2035
11.02,2.36,"Feminino","Nao","Qui","Jantar",4,5,"Sim",0.1485
18.49,1.97,"Masculino","Nao","Sex","Almoco",4,4,"Nao",0.1435
14.16,2.04,"Masculino","Nao","Dom","Jantar",3,2,"Nao",0.1949
10.64,2.1,"Masculino","Sim","Qui","Jantar",3,3,"Nao",0.2018
38.47,4.73,"Masculino","Nao","Qui","Almoco",3,4,"Nao",0.1118
8.54,1.18,"Masculino","Nao","Dom","Almoco",2,2,"Nao",0.158
23.74,5.24,"Masculino","Nao","Sex","Jantar",2,3,"Nao",0.2084
25.18,4.63,"Feminino","Sim","Qui","Jantar",4,2,"Nao",0.1853
17.75,3.96,"Masculino","Nao","Qui","Jantar",3,5,"Nao",0.1687
18.63,5.08,"Masculino","Nao","Sex","Jantar",2,2,"Nao",0.2435
19.16,3.9,"Feminino","Sim","Dom","Jantar",3,2,"Nao",0.1938
56.6,8.11,"Feminino","Sim","Dom","Jantar",2,2,"Nao",0.1509
22.25,3.76,"Masculino","Nao","Qui","Almoco",2,4,"Nao",0.1636
37.73,8.83,"Feminino","Nao","Sex","Jantar",3,2,"Nao",0.2153
14.83,2.16,"Feminino","Sim","Dom","Almoco",3,2,"Nao",0.1367
11.96,1.79,"Masculino","Sim","Sex","Jantar",1,4,"Nao",0.1003
12.98,1.78,"Masculino","Nao","Qui","Jantar",2,2,"Nao",0.2199
13,3.66,"Masculino","Sim","Qui","Jantar",5,4,"Nao",0.2213
29.89,7.2,"Feminino","Nao","Qui","Jantar",3,2,"Nao",0.2432
8.53,3.74,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2421
14.7,3.41,"Masculino","Nao","Sab","Jantar",5,4,"Nao",0.2068
45.69,4.49,"Feminino","Nao","Sab","Jantar",3,2,"Nao",0.1089
32.04,6.67,"Feminino","Nao","Dom","Jantar",6,2,"Nao",0.1972
16.49,3.62,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.2158
19.98,2.45,"Feminino","Sim","Qui","Jantar",1,3,"Nao",0.1092
39.93,9.36,"Masculino","Nao","Sab","Jantar",5,4,"Nao",0.2345
11.71,2,"Feminino","Sim","Sex","Jantar",2,4,"Nao",0.1362
32.18,4.52,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1476
12.38,2.08,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1903
21.3,2.64,"Masculino","Nao","Sab","Jantar",5,4,"Sim",0.1242
6.6,0.73,"Feminino","Nao","Sex","Jantar",2,3,"Nao",0.1407
13.08,2.64,"Feminino","Sim","Dom","Jantar",2,3,"Nao",0.1912
20.53,4.59,"Masculino","Nao","Dom","Jantar",2,5,"Sim",0.1922
32.87,7.43,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2068
16.74,4.27,"Masculino","Nao","Sab","Jantar",3,5,"Nao",0.1758
21.62,4.1,"Masculino","Nao","Dom","Jantar",2,4,"Sim",0.1975
75.44,18.44,"Masculino","Sim","Sab","Jantar",3,5,"Nao",0.1889
16.43,2.75,"Masculino","Nao","Dom","Almoco",2,4,"Sim",0.2033
19.71,4.18,"Masculino","Nao","Dom","Jantar",2,2,"Nao",0.2289
18.47,4.2,"Masculino","Nao","Dom","Jantar",5,4,"Nao",0.2392
35.58,5.85,"Masculino","Nao","Dom","Jantar",4,4,"Sim",0.1554
27.06,2.63,"Masculino","Nao","Qui","Jantar",5,4,"Sim",0.1092
29.37,4.71,"Feminino","Sim","Qui","Jantar",4,4,"Nao",0.1882
31.36,4.06,"Feminino","Nao","Dom","Almoco",2,4,"Nao",0.1253
24.6,2.14,"Masculino","Nao","Sab","Jantar",2,1,"Nao",0.1355
8.45,0.85,"Masculino","Nao","Sex","Jantar",2,3,"Nao",0.131
18.68,3.81,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.2302
21.55,2.93,"Masculino","Nao","Sab","Jantar",5,4,"Nao",0.117
25.71,5.49,"Feminino","Sim","Qui","Almoco",2,5,"Nao",0.1906
19.43,4.91,"Feminino","Nao","Sex","Jantar",2,5,"Nao",0.2174
21.33,4.78,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.2165
21.42,3.62,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.2118
32.56,6.53,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.1916
29.45,4.84,"Masculino","Nao","Sex","Almoco",2,4,"Sim",0.1528
28.78,7.4,"Masculino","Nao","Dom","Jantar",2,3,"Sim",0.2464
12.51,1.06,"Feminino","Nao","Dom","Jantar",6,4,"Nao",0.1117
23.53,4.38,"Feminino","Nao","Dom","Jantar",5,3,"Nao",0.1953
16.36,2.6,"Masculino","Sim","Dom","Jantar",4,1,"Nao",0.1615
6.7,0.5,"Feminino","Nao","Dom","Jantar",2,2,"Nao",0.1254
12.92,3.83,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.2301
27.79,6.76,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2329
12.68,2.88,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.22
13.81,2.1,"Feminino","Nao","Qui","Jantar",2,1,"Nao",0.1558
36.02,5.31,"Masculino","Nao","Dom","Jantar",4,4,"Sim",0.1332
22.06,3.44,"Masculino","Nao","Qui","Almoco",5,4,"Nao",0.1789
13.87,1.91,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1404
21.35,3.65,"Masculino","Sim","Sab","Jantar",2,3,"Sim",0.1121
11.37,2.12,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.2142
33.65,8.92,"Masculino","Sim","Sab","Jantar",2,5,"Nao",0.2205
32.8,6.73,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.197
9.41,2.09,"Feminino","Sim","Sab","Almoco",2,5,"Sim",0.2084
25.4,3.64,"Feminino","Nao","Qui","Jantar",2,3,"Nao",0.1725
28.98,3.78,"Masculino","Nao","Sab","Jantar",2,1,"Nao",0.1726
8.76,0.72,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1152
10.64,3.29,"Feminino","Sim","Sab","Jantar",2,4,"Nao",0.2046
17.88,1.84,"Masculino","Sim","Qui","Almoco",1,5,"Nao",0.1236
7,1.62,"Masculino","Sim","Dom","Jantar",2,4,"Nao",0.2108
23.47,4.42,"Feminino","Sim","Sex","Jantar",2,3,"Nao",0.2092
22.74,3.44,"Masculino","Nao","Qui","Jantar",2,3,"Nao",0.1658
29.75,6.81,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.2352
25.64,3.48,"Masculino","Sim","Sab","Jantar",4,4,"Nao",0.1226
22.67,2.63,"Masculino","Nao","Dom","Almoco",2,4,"Nao",0.1246
32.89,6.44,"Masculino","Nao","Dom","Jantar",2,5,"Sim",0.1631
17.06,3.72,"Masculino","Nao","Sex","Jantar",2,4,"Nao",0.1775
44.53,7.48,"Feminino","Nao","Sab","Jantar",4,3,"Nao",0.1585
11.04,2.83,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.1989
25.64,3.84,"Masculino","Nao","Qui","Jantar",2,2,"Nao",0.1299
15.57,2.36,"Masculino","Sim","Qui","Jantar",2,3,"Nao",0.1416
23.47,3.93,"Feminino","Nao","Qui","Jantar",4,4,"Nao",0.1459
13.83,2.35,"Masculino","Nao","Dom","Jantar",3,3,"Nao",0.1939
30.09,8.16,"Masculino","Sim","Sab","Jantar",2,5,"Nao",0.2414
105.35,11.11,"Feminino","Nao","Qui","Jantar",2,3,"Nao",0.1068
32.98,6.32,"Masculino","Sim","Dom","Jantar",2,3,"Nao",0.2079
24.08,5.12,"Feminino","Sim","Sab","Jantar",2,4,"Nao",0.2045
32.28,7.85,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.2228
22.33,4.21,"Masculino","Sim","Dom","Jantar",6,4,"Nao",0.1766
17.06,1.16,"Feminino","Nao","Sab","Almoco",2,2,"Nao",0.1126
18.5,2.24,"Feminino","Sim","Sab","Jantar",2,5,"Nao",0.1453
57.37,13.67,"Masculino","Sim","Dom","Jantar",4,4,"Nao",0.2328
16.84,5.38,"Masculino","Nao","Sex","Jantar",5,5,"Nao",0.2409
25.56,6.13,"Masculino","Sim","Sab","Almoco",5,5,"Nao",0.213
21.96,3.84,"Feminino","Nao","Sex","Jantar",2,3,"Nao",0.1426
17.61,2.62,"Feminino","Nao","Sab","Jantar",2,2,"Sim",0.1585
9.99,1.83,"Masculino","Sim","Dom","Jantar",3,4,"Nao",0.1738
18.91,4.12,"Feminino","Sim","Qui","Jantar",4,3,"Nao",0.2199
43.43,9.95,"Masculino","Sim","Sab","Almoco",2,4,"Nao",0.2483
18.19,2.33,"Masculino","Sim","Sab","Jantar",2,1,"Sim",0.1113
28.81,6.67,"Masculino","Nao","Dom","Jantar",4,4,"Nao",0.2486
15.62,1.37,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1203
26.02,4.08,"Masculino","Nao","Sex","Almoco",2,3,"Nao",0.1432
11.87,3.37,"Feminino","Nao","Qui","Jantar",4,5,"Nao",0.2462
15.58,1.52,"Feminino","Nao","Qui","Jantar",3,4,"Nao",0.1035
28.91,5.38,"Feminino","Nao","Sab","Jantar",6,4,"Nao",0.1673
25.65,3.67,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1588
23.37,5.65,"Masculino","Nao","Dom","Jantar",4,5,"Nao",0.1975
23.88,3.8,"Masculino","Nao","Qui","Almoco",2,2,"Sim",0.1492
18.44,2.77,"Masculino","Sim","Sex","Jantar",3,4,"Nao",0.1672
16.37,1.97,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1296
14.08,3.1,"Feminino","Nao","Qui","Jantar",4,2,"Nao",0.23
11.27,1.99,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.1578
13.84,2.37,"Masculino","Nao","Sab","Almoco",5,3,"Nao",0.2392
27.17,6.31,"Masculino","Nao","Qui","Jantar",4,3,"Nao",0.2348
16.93,2.54,"Masculino","Sim","Dom","Almoco",2,3,"Sim",0.1595
29.94,4.47,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.1222
13.57,1.6,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.1718
55.93,10.26,"Feminino","Nao","Sex","Almoco",4,4,"Nao",0.188
28.08,4.81,"Masculino","Nao","Dom","Jantar",4,5,"Nao",0.1049
30.12,7.83,"Feminino","Sim","Sab","Almoco",2,5,"Nao",0.2073
17.27,1.97,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1059
19.21,2.87,"Masculino","Nao","Qui","Jantar",4,4,"Sim",0.1838
10.22,0.5,"Masculino","Sim","Dom","Jantar",2,2,"Nao",0.1066
30.22,3.45,"Masculino","Nao","Qui","Jantar",4,3,"Nao",0.1386
66.75,7.62,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.1144
15.72,4.09,"Masculino","Nao","Dom","Jantar",1,2,"Nao",0.2389
22.62,4.75,"Feminino","Nao","Dom","Jantar",4,2,"Nao",0.2447
19.88,1.86,"Feminino","Sim","Dom","Jantar",2,3,"Nao",0.1194
26.53,4.91,"Feminino","Nao","Sex","Almoco",2,2,"Sim",0.1821
16.18,3.64,"Feminino","Nao","Sex","Almoco",2,4,"Sim",0.2384
95.44,13.46,"Feminino","Nao","Qui","Jantar",2,1,"Nao",0.1563
13.94,1.68,"Masculino","Nao","Sex","Jantar",3,3,"Nao",0.1315
18.87,4.25,"Feminino","Nao","Qui","Jantar",2,5,"Nao",0.2156
30.43,2.23,"Feminino","Nao","Qui","Jantar",2,3,"Sim",0.1149
72.66,12.57,"Masculino","Nao","Dom","Jantar",2,2,"Nao",0.1796
14.48,3.19,"Masculino","Nao","Dom","Almoco",6,5,"Nao",0.2488
39.89,4.86,"Feminino","Nao","Sab","Jantar",4,3,"Nao",0.1125
24.29,3.4,"Feminino","Sim","Qui","Jantar",4,5,"Nao",0.1131
25.66,4.27,"Feminino","Nao","Sex","Almoco",2,4,"Nao",0.1749
26.33,5.23,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.2231
12.25,2.8,"Masculino","Nao","Sab","Jantar",2,2,"Nao",0.1832
27,3.02,"Masculino","Nao","Qui","Almoco",2,3,"Nao",0.1418
59.69,6.72,"Masculino","Nao","Sex","Jantar",4,4,"Nao",0.1047
19.81,3.32,"Feminino","Sim","Sab","Jantar",4,4,"Sim",0.1574
39.19,9.68,"Masculino","Nao","Qui","Almoco",2,5,"Nao",0.2154
29.7,5.7,"Feminino","Nao","Sab","Jantar",2,2,"Nao",0.1585
12.67,1.42,"Feminino","Sim","Qui","Jantar",2,4,"Nao",0.1522
7.26,1.78,"Masculino","Sim","Qui","Jantar",2,3,"Sim",0.1956
47.98,10.39,"Feminino","Sim","Dom","Jantar",2,4,"Nao",0.2179
19.87,2.65,"Feminino","Sim","Dom","Jantar",2,3,"Sim",0.198
16.25,4.24,"Masculino","Sim","Sex","Jantar",2,5,"Nao",0.2401
16.52,3.55,"Masculino","Sim","Sab","Jantar",2,4,"Sim",0.2086
11.84,1.39,"Masculino","Sim","Dom","Almoco",4,3,"Nao",0.1255
11.85,1.56,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.1458
17.01,4.83,"Feminino","Nao","Sab","Jantar",2,2,"Nao",0.2407
14.31,3.78,"Masculino","Nao","Sex","Almoco",3,5,"Nao",0.1942
56.94,12.19,"Feminino","Nao","Sab","Jantar",3,3,"Sim",0.2142
22.72,1.63,"Masculino","Nao","Qui","Jantar",2,1,"Nao",0.1234
8.65,0.5,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1231
19.61,4.12,"Masculino","Sim","Qui","Jantar",3,3,"Nao",0.2314
43.71,7.15,"Feminino","Sim","Qui","Almoco",3,3,"Sim",0.1573
21.31,2.7,"Masculino","Sim","Sex","Jantar",2,4,"Nao",0.1229
9.06,1.7,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1471
15.5,2.28,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.1274
13.27,1.16,"Feminino","Sim","Sab","Jantar",2,4,"Nao",0.1111
23.81,3.63,"Masculino","Nao","Qui","Almoco",2,5,"Nao",0.1079
21.92,4.95,"Masculino","Nao","Sab","Jantar",2,4,"Sim",0.2483
17.44,3.4,"Masculino","Sim","Qui","Jantar",4,4,"Nao",0.1856
32.41,8.4,"Feminino","Sim","Qui","Jantar",2,5,"Nao",0.2211
22.69,1.99,"Masculino","Sim","Qui","Almoco",4,2,"Nao",0.1004
26.79,6.04,"Masculino","Sim","Dom","Jantar",4,4,"Sim",0.2319
63.15,17.86,"Masculino","Nao","Sex","Almoco",2,5,"Nao",0.2166
10.6,3.87,"Masculino","Nao","Sab","Jantar",4,5,"Nao",0.247
18.02,1.96,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.1212
16.58,4.18,"Masculino","Nao","Sab","Jantar",3,5,"Nao",0.1756
33.02,8.91,"Masculino","Nao","Dom","Jantar",2,5,"Nao",0.2261
18.48,3.99,"Feminino","Sim","Qui","Jantar",5,4,"Nao",0.2396
32.59,7.85,"Feminino","Sim","Qui","Jantar",4,4,"Nao",0.23
23.4,2.81,"Masculino","Sim","Sab","Almoco",2,4,"Nao",0.1204
65.23,14.18,"Feminino","Nao","Sab","Jantar",2,4,"Sim",0.2172
44.54,5.63,"Masculino","Nao","Sex","Almoco",3,4,"Nao",0.1302
18.91,2.7,"Feminino","Sim","Dom","Jantar",4,4,"Nao",0.151
37.32,5.82,"Masculino","Sim","Qui","Almoco",4,3,"Nao",0.1453
16.24,3.1,"Masculino","Nao","Qui","Jantar",3,4,"Nao",0.2302
35.1,9.39,"Feminino","Nao","Dom","Jantar",2,5,"Sim",0.2099
22.7,3.58,"Feminino","Nao","Qui","Jantar",4,4,"Nao",0.1539
30.59,3.27,"Feminino","Nao","Sex","Jantar",4,3,"Nao",0.1004
24.9,3.19,"Masculino","Sim","Sab","Almoco",4,4,"Nao",0.1102
28.96,6.06,"Masculino","Nao","Sab","Jantar",4,4,"Nao",0.2128
53.34,13.6,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.2262
59.67,11.14,"Masculino","Nao","Dom","Jantar",5,3,"Nao",0.1776
23.69,4.66,"Feminino","Nao","Sab","Jantar",2,2,"Sim",0.1799
21.95,4.4,"Feminino","Nao","Sab","Almoco",2,3,"Nao",0.1533
26.79,5.39,"Masculino","Nao","Qui","Almoco",2,5,"Nao",0.1697
28.81,3.32,"Feminino","Sim","Qui","Jantar",2,3,"Nao",0.1192
15.22,2.51,"Feminino","Nao","Qui","Jantar",2,4,"Nao",0.1808
11.32,1.27,"Masculino","Sim","Sab","Jantar",2,1,"Nao",0.1912
20.9,4.3,"Feminino","Nao","Dom","Jantar",2,4,"Nao",0.2027
15.32,5.36,"Feminino","Sim","Dom","Jantar",2,5,"Nao",0.2277
34.1,9.11,"Masculino","Nao","Qui","Jantar",2,4,"Sim",0.2433
15.56,1.51,"Masculino","Sim","Dom","Jantar",2,5,"Nao",0.1225
23.41,3.66,"Feminino","Nao","Dom","Jantar",4,5,"Nao",0.1482
24.25,2.36,"Feminino","Nao","Qui","Jantar",2,2,"Nao",0.1102
8.71,1.86,"Masculino","Sim","Dom","Almoco",2,2,"Nao",0.1902
20.04,3.94,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.1592
17.48,4.01,"Masculino","Nao","Dom","Jantar",4,3,"Sim",0.225
22.9,2.61,"Masculino","Nao","Dom","Almoco",3,3,"Nao",0.1219
46.81,6.05,"Feminino","Nao","Sab","Jantar",2,5,"Nao",0.1
13.55,2.5,"Masculino","Nao","Sab","Almoco",2,4,"Nao",0.2028
35.76,4.9,"Feminino","Sim","Qui","Jantar",2,2,"Nao",0.1341
16.9,2.87,"Feminino","Nao","Sex","Almoco",2,4,"Sim",0.1834
20.04,2.06,"Masculino","Nao","Sab","Jantar",6,2,"Nao",0.1297
17.54,2.12,"Masculino","Sim","Qui","Jantar",2,5,"Nao",0.1139
13.21,2.39,"Feminino","Nao","Dom","Jantar",2,3,"Nao",0.194
23.52,2.83,"Feminino","Nao","Sex","Almoco",5,5,"Nao",0.1051
25.93,5.95,"Masculino","Nao","Qui","Jantar",2,4,"Sim",0.2272
6.82,1.23,"Masculino","Nao","Sab","Jantar",2,5,"Nao",0.1977
25.44,4.2,"Masculino","Nao","Sab","Almoco",2,1,"Nao",0.2043
28.75,4.63,"Feminino","Nao","Sab","Almoco",2,3,"Nao",0.1545
53.86,12.91,"Masculino","Nao","Sab","Almoco",2,5,"Sim",0.1953
13.84,3.71,"Feminino","Sim","Qui","Jantar",2,5,"Sim",0.2092
16.84,3.57,"Feminino","Nao","Qui","Jantar",2,3,"Nao",0.193
34.17,6.95,"Masculino","Sim","Qui","Jantar",3,4,"Nao",0.1971
21.84,2.28,"Feminino","Nao","Dom","Almoco",5,1,"Nao",0.111
12.21,1.5,"Feminino","Nao","Dom","Jantar",6,5,"Sim",0.1815
14.21,2.91,"Masculino","Nao","Sab","Almoco",2,3,"Nao",0.1642
17.42,3.57,"Masculino","Sim","Qui","Jantar",2,2,"Nao",0.2155
31.34,7.31,"Masculino","Nao","Sex","Almoco",2,3,"Nao",0.2488
18.72,5.29,"Masculino","Nao","Sab","Jantar",3,4,"Nao",0.2324
10.5,5.34,"Feminino","Sim","Sab","Jantar",6,5,"Sim",0.2286
10.35,1.61,"Masculino","Sim","Sab","Jantar",2,3,"Sim",0.2362
32.25,7.72,"Masculino","Sim","Sex","Jantar",2,3,"Nao",0.2196
19.06,1.71,"Feminino","Nao","Sab","Jantar",2,4,"Nao",0.1103
20.5,4.6,"Masculino","Nao","Sab","Almoco",5,3,"Nao",0.1975
19.69,3.4,"Masculino","Nao","Dom","Jantar",3,5,"Nao",0.1544
11.14,1.89,"Masculino","Nao","Qui","Jantar",2,5,"Nao",0.1274
10.08,1.85,"Masculino","Sim","Sab","Jantar",2,3,"Nao",0.2199
37.33,8.7,"Feminino","Nao","Dom","Almoco",2,2,"Nao",0.2127
8.1,1.08,"Masculino","Nao","Sab","Jantar",3,3,"Nao",0.1959
20.52,4.99,"Masculino","Nao","Sex","Jantar",2,3,"Nao",0.2325
30.3,7.15,"Feminino","Nao","Qui","Jantar",3,4,"Nao",0.2154
12.48,2.4,"Feminino","Nao","Dom","Jantar",2,4,"Sim",0.2321
46.4,10.74,"Masculino","Nao","Sab","Jantar",2,3,"Nao",0.2055
11.53,2.38,"Feminino","Sim","Qui","Jantar",2,3,"Nao",0.2406
14.55,2.71,"Feminino","Sim","Sex","Jantar",2,3,"Nao",0.1492
23.44,3.15,"Masculino","Nao","Sex","Almoco",4,1,"Nao",0.1815
15.31,2.29,"Masculino","Sim","Qui","Almoco",2,3,"Nao",0.1646
11.44,2.01,"Feminino","Nao","Sex","Jantar",2,4,"Nao",0.2319
10.3,2.28,"Masculino","Nao","Sab","Almoco",4,4,"Nao",0.1847
29.36,7.28,"Masculino","Sim","Qui","Jantar",2,4,"Nao",0.2355
31.02,3.43,"Masculino","Sim","Sab","Jantar",2,2,"Nao",0.1125
17.84,2.87,"Masculino","Nao","Dom","Almoco",5,5,"Nao",0.1507
12.19,2.18,"Masculino","Sim","Sab","Jantar",2,4,"Nao",0.1525
12.78,3.18,"Masculino","Sim","Sab","Jantar",4,2,"Nao",0.2425
16.67,3.22,"Feminino","Sim","Dom","Jantar",3,5,"Sim",0.1404
15.25,1.75,"Masculino","Sim","Sab","Almoco",2,4,"Sim",0.1695
19.31,3.37,"Masculino","Nao","Dom","Jantar",2,4,"Nao",0.2194
37.74,9.2,"Masculino","Nao","Sab","Jantar",2,4,"Nao",0.2494
9.62,2.91,"Masculino","Sim","Sab","Jantar",6,5,"Nao",0.2093
24.82,4.47,"Feminino","Sim","Qui","Almoco",3,4,"Nao",0.1946
12.64,3.12,"Feminino","Nao","Sex","Jantar",3,4,"Nao",0.2158
24.79,4.02,"Masculino","Nao","Qui","Jantar",2,3,"Sim",0.1679
21.02,2.09,"Masculino","Sim","Dom","Almoco",5,2,"Nao",0.1178
26.99,7.18,"Masculino","Sim","Sab","Jantar",2,4,"Sim",0.2436
30.04,7.17,"Feminino","Nao","Sex","Almoco",2,5,"Nao",0.1964
13.52,2.34,"Masculino","Nao","Qui","Jantar",4,2,"Nao",0.1661
25.62,4.6,"Masculino","Nao","Sab","Jantar",2,1,"Nao",0.2378
14.86,1.85,"Masculino","Sim","Sab","Jantar",4,1,"Nao",0.1903
23.02,5.32,"Masculino","Nao","Sex","Almoco",2,4,"Nao",0.2438
32.48,5.47,"Masculino","Nao","Qui","Jantar",2,4,"Nao",0.1835
14.57,2.49,"Masculino","Sim","Qui","Jantar",2,3,"Nao",0.2002
16.21,3.32,"Masculino","Nao","Dom","Almoco",4,5,"Nao",0.1138
8.91,1.24,"Masculino","Nao","Dom","Jantar",3,2,"Nao",0.2021
15.36,2.83,"Masculino","Sim","Sex","Almoco",1,5,"Nao",0.1496
19.3,2.14,"Masculino","Nao","Sex","Almoco",2,2,"Nao",0.156
25.47,7.2,"Feminino","Nao","Sab","Almoco",2,5,"Nao",0.2275
67.75,16.29,"Masculino","Sim","Sex","Almoco",3,4,"Nao",0.2384
